date,country_territory_area,total_confirmed_cases,total_confirmed_new_cases,total_deaths,total_new_deaths
2020/05/20,Tunisia,1044,1,47,1
2020/05/20,Turkey,151615,1022,4199,28
2020/05/20,Uganda,260,0,0,0
2020/05/20,Ukraine,19230,354,564,16
2020/05/20,UnitedArabEmirates,25063,892,227,0
2020/05/20,UnitedStatesofAmerica,1477459,13227,89271,697
2020/05/20,Uruguay,737,3,20,0
2020/05/20,Uzbekistan,2880,78,13,0
2020/05/20,Venezuela(BolivarianRepublicof),618,0,10,0
2020/05/20,VietNam,324,0,0,0
2020/05/20,Yemen,171,37,29,8
2020/05/20,Zambia,772,11,7,0
2020/05/20,Zimbabwe,46,0,4,0
2020/05/20,occupiedPalestinianterritory,570,3,4,0
2020/05/21,Albania,969,5,31,0
2020/05/21,Algeria,7542,165,568,7
2020/05/21,Andorra,762,1,51,0
2020/05/21,Angola,58,6,3,0
2020/05/21,AntiguaandBarbuda,25,0,3,0
2020/05/21,Argentina,8809,438,393,11
2020/05/21,Armenia,5606,335,70,3
2020/05/21,Australia,7079,11,100,1
2020/05/21,Austria,16275,18,633,1
2020/05/21,Azerbaijan,3631,113,43,2
2020/05/21,Bahamas,96,0,11,0
2020/05/21,Bangladesh,26738,1617,386,16
2020/05/21,Barbados,90,2,7,0
2020/05/21,Belarus,33371,1863,185,10
2020/05/21,Belgium,55983,192,9150,42
2020/05/21,Belize,18,0,2,0
2020/05/21,Benin,130,0,2,0
2020/05/21,Bhutan,21,0,0,0
2020/05/21,Bolivia(PlurinationalStateof),4481,218,189,15
2020/05/21,BosniaandHerzegovina,2334,15,135,2
2020/05/21,Botswana,25,0,1,0
2020/05/21,Brazil,271628,17408,17971,1179
2020/05/21,BruneiDarussalam,141,0,1,0
2020/05/21,Bulgaria,2331,39,120,4
2020/05/21,BurkinaFaso,809,3,52,0
2020/05/21,Burundi,42,0,1,0
2020/05/21,CaboVerde,349,14,3,0
2020/05/21,Cambodia,122,0,0,0
2020/05/21,Cameroon,3733,204,146,6
2020/05/21,Canada,79502,1003,5955,98
2020/05/21,CentralAfricanRepublic,411,0,0,0
2020/05/21,Chad,565,20,57,1
2020/05/21,Chile,53617,7558,544,66
2020/05/21,China,84507,2,4645,0
2020/05/21,Colombia,16935,640,613,21
2020/05/21,Comoros,34,0,1,0
2020/05/21,CostaRica,882,0,10,0
2020/05/21,Croatia,2234,2,96,0
2020/05/21,Cuba,1900,13,79,0
2020/05/21,Cyprus,922,4,17,0
2020/05/21,Czechia,8721,74,304,2
2020/05/21,Côted’Ivoire,2231,78,29,1
2020/05/21,DemocraticRepublicoftheCongo,1834,104,60,0
2020/05/21,Denmark,11117,73,554,3
2020/05/21,Dominica,16,0,0,0
2020/05/21,DominicanRepublic,13477,254,446,5
2020/05/21,Ecuador,34151,0,2839,0
2020/05/21,ElSalvador,1571,73,31,1
2020/05/21,EquatorialGuinea,903,13,10,3
2020/05/21,Eritrea,39,0,0,0
2020/05/21,Estonia,1794,3,64,0
2020/05/21,Eswatini,217,9,2,0
2020/05/21,Ethiopia,389,24,5,0
2020/05/21,FaroeIslands,187,0,0,0
2020/05/21,Fiji,18,0,0,0
2020/05/21,Finland,6443,44,304,3
2020/05/21,France,141312,353,28081,109
2020/05/21,FrenchPolynesia,60,0,0,0
2020/05/21,Gabon,1567,65,12,0
2020/05/21,Gambia,24,0,1,0
2020/05/21,Georgia,721,8,12,0
2020/05/21,Germany,176752,745,8147,57
2020/05/21,Ghana,6096,0,31,0
2020/05/21,Gibraltar,147,0,0,0
2020/05/21,Greece,2850,10,166,1
2020/05/21,Greenland,11,0,0,0
2020/05/21,Grenada,22,0,0,0
2020/05/21,Guam,160,11,5,0
2020/05/21,Guatemala,2133,132,43,5
2020/05/21,Guernsey,252,0,13,0
2020/05/21,Guinea,2927,64,19,1
2020/05/21,Guinea-Bissau,1089,51,6,0
2020/05/21,Guyana,125,1,10,0
2020/05/21,Haiti,596,63,22,1
2020/05/21,HolySee,12,0,0,0
2020/05/21,Honduras,2955,157,147,1
2020/05/21,Hungary,3641,43,473,3
2020/05/21,Iceland,1803,1,10,0
2020/05/21,India,112359,5609,3435,132
2020/05/21,Indonesia,19189,693,1242,21
2020/05/21,Iran(IslamicRepublicof),0,64,126949,2346
2020/05/21,Ireland,24315,64,1571,10
2020/05/21,IsleofMan,335,0,24,0
2020/05/21,Israel,16659,9,278,1
2020/05/21,Italy,227364,665,32330,161
2020/05/21,Jamaica,520,0,9,0
2020/05/21,Japan,16424,39,777,6
2020/05/21,Jersey,303,0,28,1
2020/05/21,Kazakhstan,7234,265,35,0
2020/05/21,Kenya,1029,66,50,0
2020/05/21,Kosovo,989,0,29,0
2020/05/21,Kyrgyzstan,1313,43,14,0
2020/05/21,LaoPeople'sDemocraticRepublic,19,0,0,0
2020/05/21,Latvia,1016,4,21,0
2020/05/21,Lesotho,1,0,0,0
2020/05/21,Liberia,238,5,23,0
2020/05/21,Liechtenstein,83,0,1,0
2020/05/21,Lithuania,1577,15,60,0
2020/05/21,Luxembourg,3971,13,109,0
2020/05/21,Madagascar,371,45,2,0
2020/05/21,Malawi,72,1,3,0
2020/05/21,Malaysia,7009,31,114,0
2020/05/21,Maldives,1186,43,4,0
2020/05/21,Mali,931,30,55,2
2020/05/21,Malta,584,24,6,0
2020/05/21,Mauritania,141,10,4,0
2020/05/21,Mauritius,332,0,10,0
2020/05/21,Mayotte,1475,56,19,0
2020/05/21,Mexico,54346,2713,5666,334
2020/05/21,Monaco,96,0,1,0
2020/05/21,Mongolia,140,0,0,0
2020/05/21,Montenegro,324,0,9,0
2020/05/21,Mozambique,156,10,0,0
2020/05/21,Myanmar,199,6,6,0
2020/05/21,Namibia,16,0,0,0
2020/05/21,Nepal,444,42,2,0
2020/05/21,Netherlands,44447,198,5748,33
2020/05/21,NewZealand,1153,0,21,0
2020/05/21,Nicaragua,279,254,17,9
2020/05/21,Niger,920,6,58,3
2020/05/21,Nigeria,6677,276,200,8
2020/05/21,NorthMacedonia,1858,19,110,4
2020/05/21,Norway,8268,11,234,1
2020/05/21,Pakistan,0,32,48091,2907
2020/05/21,Panama,9867,141,281,2
2020/05/21,PapuaNewGuinea,8,0,0,0
2020/05/21,Paraguay,833,4,11,0
2020/05/21,Peru,99483,4550,2914,125
2020/05/21,Philippines,13221,279,842,5
2020/05/21,Poland,19739,471,962,14
2020/05/21,Portugal,29660,228,1263,16
2020/05/21,PuertoRico,1,2866,61,125
2020/05/21,Qatar,0,1,37097,1491
2020/05/21,RepublicofKorea,11122,12,264,1
2020/05/21,RepublicofMoldova,6553,213,232,8
2020/05/21,Romania,17387,196,1141,15
2020/05/21,Rwanda,314,6,0,0
2020/05/21,Réunion,447,1,1,1
2020/05/21,SaintKittsandNevis,15,0,0,0
2020/05/21,SaintLucia,18,0,0,0
2020/05/21,SaintVincentandtheGrenadines,18,1,0,0
2020/05/21,SanMarino,670,2,41,0
2020/05/21,SaudiArabia,0,10,62545,2691
2020/05/21,Senegal,2714,97,30,0
2020/05/21,Serbia,10833,100,235,1
2020/05/21,Seychelles,11,0,0,0
2020/05/21,SierraLeone,570,36,34,1
2020/05/21,Singapore,29364,570,22,0
2020/05/21,Slovakia,1496,1,28,0
2020/05/21,Slovenia,1468,1,105,1
2020/05/21,SouthSudan,339,57,6,2
2020/05/21,SriLanka,1028,1,9,0
2020/05/21,Subtotalforallregions,4892474,103981,323243,4467
2020/05/21,Sudan,3138,410,121,10
2020/05/21,Suriname,11,0,1,0
2020/05/21,Sweden,31523,724,3831,88
2020/05/21,Switzerland,30575,40,1629,16
2020/05/21,SãoToméandPríncipe,165,0,8,1
2020/05/21,Tajikistan,2140,204,44,0
2020/05/21,Thailand,3037,3,56,0
2020/05/21,Timor-Leste,24,0,0,0
2020/05/21,Togo,338,0,12,0
2020/05/21,TrinidadandTobago,116,0,8,0
2020/05/21,Turkey,152587,972,4222,23
2020/05/21,Uganda,264,4,0,0
2020/05/21,Ukraine,19706,476,579,15
2020/05/21,UnitedStatesofAmerica,1501876,24417,90203,932
2020/05/21,Uruguay,738,1,20,0
2020/05/21,Uzbekistan,2950,70,13,0
2020/05/21,Venezuela(BolivarianRepublicof),824,206,10,0
2020/05/21,VietNam,324,0,0,0
2020/05/21,Zambia,832,60,7,0
2020/05/21,Zimbabwe,48,2,4,0
2020/05/22,(Commonwealthofthe),22,1,2,0
2020/05/22,Afghanistan,9216,540,205,12
2020/05/22,Albania,969,0,31,0
2020/05/22,Algeria,7728,186,575,7
2020/05/22,Andorra,762,0,51,0
2020/05/22,Angola,60,2,3,0
2020/05/22,Anguilla,3,0,0,0
2020/05/22,AntiguaandBarbuda,25,0,3,0
2020/05/22,Argentina,9283,474,403,10
2020/05/22,Armenia,5928,322,74,4
2020/05/22,Aruba,101,0,3,0
2020/05/22,Australia,7081,2,100,0
2020/05/22,Austria,16332,57,633,0
2020/05/22,Azerbaijan,3749,118,44,1
2020/05/22,Bahamas,97,1,11,0
2020/05/22,Bahrain,8174,286,12,0
2020/05/22,Bangladesh,28511,1773,408,22
2020/05/22,Barbados,90,0,7,0
2020/05/22,Belarus,34303,932,190,5
2020/05/22,Belgium,56235,252,9186,36
2020/05/22,Belize,18,0,2,0
2020/05/22,Benin,135,5,3,1
2020/05/22,Bermuda,125,0,9,0
2020/05/22,Bhutan,21,0,0,0
2020/05/22,Bolivia(PlurinationalStateof),4919,438,199,10
2020/05/22,"Bonaire,SintEustatiusandSaba",6,0,0,0
2020/05/22,BosniaandHerzegovina,2352,18,139,4
2020/05/22,Botswana,29,4,1,0
2020/05/22,Brazil,291579,19951,18859,888
2020/05/22,BritishVirginIslands,8,0,1,0
2020/05/22,BruneiDarussalam,141,0,1,0
2020/05/22,Bulgaria,2372,41,125,5
2020/05/22,BurkinaFaso,812,3,52,0
2020/05/22,Burundi,42,0,1,0
2020/05/22,CaboVerde,356,7,3,0
2020/05/22,Cambodia,123,1,0,0
2020/05/22,Cameroon,4288,555,156,10
2020/05/22,Canada,80555,1053,6062,107
2020/05/22,CaymanIslands,111,0,1,0
2020/05/22,CentralAfricanRepublic,436,25,0,0
2020/05/22,Chad,588,23,58,1
2020/05/22,Chile,53617,0,544,0
2020/05/22,China,84520,13,4645,0
2020/05/22,Colombia,17687,752,630,17
2020/05/22,Comoros,34,0,1,0
2020/05/22,Congo,469,49,16,1
2020/05/22,CostaRica,882,0,10,0
2020/05/22,Croatia,2237,3,97,1
2020/05/22,Cuba,1908,8,80,1
2020/05/22,Curaçao,16,0,1,0
2020/05/22,Cyprus,923,1,17,0
2020/05/22,Czechia,8754,33,306,2
2020/05/22,Côted’Ivoire,2301,70,29,0
2020/05/22,DemocraticRepublicoftheCongo,1944,110,62,2
2020/05/22,Denmark,11182,65,561,7
2020/05/22,Djibouti,2047,219,10,1
2020/05/22,Dominica,16,0,0,0
2020/05/22,DominicanRepublic,13657,180,448,2
2020/05/22,Ecuador,34854,703,2888,49
2020/05/22,Egypt,15003,774,696,16
2020/05/22,ElSalvador,1640,69,32,1
2020/05/22,EquatorialGuinea,960,57,11,1
2020/05/22,Eritrea,39,0,0,0
2020/05/22,Estonia,1800,6,64,0
2020/05/22,Eswatini,220,3,2,0
2020/05/22,Ethiopia,399,10,5,0
2020/05/22,FalklandIslands(Malvinas),13,0,0,0
2020/05/22,FaroeIslands,187,0,0,0
2020/05/22,Fiji,18,0,0,0
2020/05/22,Finland,6493,50,306,2
2020/05/22,France,141590,278,28164,83
2020/05/22,FrenchGuiana,237,19,1,0
2020/05/22,FrenchPolynesia,60,0,0,0
2020/05/22,Gabon,1567,0,12,0
2020/05/22,Gambia,24,0,1,0
2020/05/22,Georgia,723,2,12,0
2020/05/22,Germany,177212,460,8174,27
2020/05/22,Ghana,6269,173,31,0
2020/05/22,Gibraltar,149,2,0,0
2020/05/22,Greece,2853,3,168,2
2020/05/22,Greenland,11,0,0,0
2020/05/22,Grenada,22,0,0,0
2020/05/22,Guadeloupe,155,0,13,0
2020/05/22,Guam,160,0,5,0
2020/05/22,Guatemala,2265,132,45,2
2020/05/22,Guernsey,252,0,13,0
2020/05/22,Guinea,3067,140,19,0
2020/05/22,Guinea-Bissau,1109,20,6,0
2020/05/22,Guyana,125,0,10,0
2020/05/22,Haiti,663,67,22,0
2020/05/22,HolySee,12,0,0,0
2020/05/22,Honduras,3100,145,151,4
2020/05/22,Hungary,3678,37,476,3
2020/05/22,Iceland,1803,0,10,0
2020/05/22,India,118447,6088,3583,148
2020/05/22,Indonesia,20162,973,1278,36
2020/05/22,Iran(IslamicRepublicof),7249,66,129341,2392
2020/05/22,Iraq,3877,153,140,6
2020/05/22,Ireland,24391,76,1583,12
2020/05/22,IsleofMan,336,1,24,0
2020/05/22,Israel,16690,31,279,1
2020/05/22,Jamaica,529,9,9,0
2020/05/22,Japan,16513,89,796,19
2020/05/22,Jersey,306,3,29,1
2020/05/22,Jordan,684,12,9,0
2020/05/22,Kazakhstan,7597,363,35,0
2020/05/22,Kenya,1109,80,50,0
2020/05/22,Kosovo,1003,14,29,0
2020/05/22,Kuwait,18609,1041,129,5
2020/05/22,Kyrgyzstan,1350,37,14,0
2020/05/22,LaoPeople'sDemocraticRepublic,19,0,0,0
2020/05/22,Latvia,1025,9,22,1
2020/05/22,Lebanon,1024,63,26,0
2020/05/22,Lesotho,1,0,0,0
2020/05/22,Liberia,240,2,23,0
2020/05/22,Libya,71,2,3,0
2020/05/22,Liechtenstein,83,0,1,0
2020/05/22,Lithuania,1594,17,61,1
2020/05/22,Luxembourg,3980,9,109,0
2020/05/22,Madagascar,405,34,2,0
2020/05/22,Malawi,72,0,3,0
2020/05/22,Malaysia,7059,50,114,0
2020/05/22,Maldives,1216,30,4,0
2020/05/22,Mali,931,0,55,0
2020/05/22,Malta,599,15,6,0
2020/05/22,Martinique,192,0,14,0
2020/05/22,Mauritania,173,32,5,1
2020/05/22,Mauritius,332,0,10,0
2020/05/22,Mayotte,1494,19,19,0
2020/05/22,Mexico,56594,2248,6090,424
2020/05/22,Monaco,96,0,1,0
2020/05/22,Mongolia,140,0,0,0
2020/05/22,Montenegro,324,0,9,0
2020/05/22,Montserrat,11,0,1,0
2020/05/22,Morocco,7211,78,196,2
2020/05/22,Mozambique,162,6,0,0
2020/05/22,Myanmar,199,0,6,0
2020/05/22,Namibia,18,2,0,0
2020/05/22,Nepal,487,43,3,1
2020/05/22,Netherlands,44700,253,5775,27
2020/05/22,NewCaledonia,18,0,0,0
2020/05/22,NewZealand,1154,1,21,0
2020/05/22,Nicaragua,279,0,17,0
2020/05/22,Niger,924,4,60,2
2020/05/22,Nigeria,7016,339,211,11
2020/05/22,NorthMacedonia,1898,40,111,1
2020/05/22,Norway,8268,0,234,0
2020/05/22,Oman,6370,0,32,2
2020/05/22,Other*,712,0,13,0
2020/05/22,Pakistan,1067,50,50694,2603
2020/05/22,Panama,9977,110,287,6
2020/05/22,PapuaNewGuinea,8,0,0,0
2020/05/22,Paraguay,836,3,11,0
2020/05/22,Peru,104020,4537,3024,110
2020/05/22,Philippines,13434,213,846,4
2020/05/22,Poland,20143,404,972,10
2020/05/22,Portugal,29912,252,1277,14
2020/05/22,PuertoRico,1,2913,47,126
2020/05/22,Qatar,17,1,38651,1554
2020/05/22,RepublicofKorea,11142,20,264,0
2020/05/22,RepublicofMoldova,6704,151,233,1
2020/05/22,Romania,17585,198,1151,10
2020/05/22,RussianFederation,326448,8894,3249,150
2020/05/22,Rwanda,320,6,0,0
2020/05/22,Réunion,449,2,1,0
2020/05/22,SaintBarthélemy,6,0,0,0
2020/05/22,SaintKittsandNevis,15,0,0,0
2020/05/22,SaintLucia,18,0,0,0
2020/05/22,SaintMartin,39,0,3,0
2020/05/22,SaintPierreandMiquelon,1,0,0,0
2020/05/22,SaintVincentandtheGrenadines,18,0,0,0
2020/05/22,SanMarino,672,2,41,0
2020/05/22,SaudiArabia,351,12,65077,2532
2020/05/22,Senegal,2815,101,33,3
2020/05/22,Serbia,10919,86,237,2
2020/05/22,Seychelles,11,0,0,0
2020/05/22,SierraLeone,585,15,35,1
2020/05/22,Singapore,29812,448,23,1
2020/05/22,SintMaarten,78,0,15,0
2020/05/22,Slovakia,1502,6,28,0
2020/05/22,Slovenia,1468,0,106,1
2020/05/22,Somalia,1594,21,61,0
2020/05/22,SouthSudan,473,134,6,0
2020/05/22,Spain,233037,482,27940,52
2020/05/22,SriLanka,1055,27,9,0
2020/05/22,Sudan,3138,0,121,0
2020/05/22,Suriname,11,0,1,0
2020/05/22,Sweden,32172,649,3871,40
2020/05/22,Switzerland,30611,36,1637,8
2020/05/22,SyrianArabRepublic,58,0,3,0
2020/05/22,SãoToméandPríncipe,165,0,8,0
2020/05/22,Tajikistan,2350,210,44,0
2020/05/22,Thailand,3037,0,56,0
2020/05/22,TheUnitedKingdom,250912,2615,36042,338
2020/05/22,Timor-Leste,24,0,0,0
2020/05/22,Togo,354,16,12,0
2020/05/22,TrinidadandTobago,116,0,8,0
2020/05/22,Tunisia,1046,1,47,0
2020/05/22,Turkey,153548,961,4249,27
2020/05/22,TurksandCaicosIslands,12,0,1,0
2020/05/22,Uganda,264,0,0,0
2020/05/22,Ukraine,20148,442,588,9
2020/05/22,UnitedArabEmirates,26898,894,237,4
2020/05/22,UnitedRepublicofTanzania,509,0,21,0
2020/05/22,UnitedStatesVirginIslands,69,0,6,0
2020/05/22,UnitedStatesofAmerica,1525186,23310,91527,1324
2020/05/22,Uruguay,746,8,20,0
2020/05/22,Uzbekistan,3006,56,13,0
2020/05/22,Venezuela(BolivarianRepublicof),824,0,10,0
2020/05/22,VietNam,324,0,0,0
2020/05/22,Yemen,197,13,33,3
2020/05/22,Zambia,866,34,7,0
2020/05/22,Zimbabwe,51,3,4,0
2020/05/22,occupiedPalestinianterritory,608,31,4,0
2020/05/23,Afghanistan,9866,650,211,6
2020/05/23,Albania,981,12,31,0
2020/05/23,Algeria,7918,190,582,7
2020/05/23,Andorra,762,0,51,0
2020/05/23,Angola,60,0,3,0
2020/05/23,Anguilla,3,0,0,0
2020/05/23,AntiguaandBarbuda,25,0,3,0
2020/05/23,Argentina,9931,648,419,16
2020/05/23,Armenia,6302,374,77,3
2020/05/23,Aruba,101,0,3,0
2020/05/23,Australia,7095,14,101,1
2020/05/23,Austria,16361,29,635,2
2020/05/23,Azerbaijan,3855,106,46,2
2020/05/23,Bahamas,97,0,11,0
2020/05/23,Bahrain,8414,240,12,0
2020/05/23,Bangladesh,30205,1694,432,24
2020/05/23,Barbados,90,0,7,0
2020/05/23,Belarus,34303,0,190,0
2020/05/23,Belgium,56511,276,9212,26
2020/05/23,Belize,18,0,2,0
2020/05/23,Benin,135,0,3,0
2020/05/23,Bermuda,125,0,9,0
2020/05/23,Bhutan,21,0,0,0
2020/05/23,Bolivia(PlurinationalStateof),5187,268,215,16
2020/05/23,"Bonaire,SintEustatiusandSaba",6,0,0,0
2020/05/23,BosniaandHerzegovina,2371,19,140,1
2020/05/23,Botswana,29,0,1,0
2020/05/23,Brazil,310087,18508,20047,1188
2020/05/23,BritishVirginIslands,8,0,1,0
2020/05/23,BruneiDarussalam,141,0,1,0
2020/05/23,Bulgaria,2408,36,126,1
2020/05/23,BurkinaFaso,814,2,52,0
2020/05/23,Burundi,42,0,1,0
2020/05/23,CaboVerde,362,6,3,0
2020/05/23,Cambodia,124,1,0,0
2020/05/23,Cameroon,4400,112,159,3
2020/05/23,Canada,81765,1210,6180,118
2020/05/23,CaymanIslands,121,10,1,0
2020/05/23,CentralAfricanRepublic,479,43,0,0
2020/05/23,Chad,611,23,59,1
2020/05/23,Chile,61857,8240,630,86
2020/05/23,China,84522,2,4645,0
2020/05/23,Colombia,18330,643,652,22
2020/05/23,Comoros,34,0,1,0
2020/05/23,Congo,469,0,16,0
2020/05/23,CostaRica,903,21,10,0
2020/05/23,Croatia,2243,6,99,2
2020/05/23,Cuba,1916,8,81,1
2020/05/23,Curaçao,16,0,1,0
2020/05/23,Cyprus,927,4,17,0
2020/05/23,Czechia,8813,59,312,6
2020/05/23,Côted’Ivoire,2341,40,29,0
2020/05/23,DemocraticRepublicoftheCongo,1944,0,62,0
2020/05/23,Denmark,11230,48,561,0
2020/05/23,Djibouti,2270,223,10,0
2020/05/23,Dominica,16,0,0,0
2020/05/23,DominicanRepublic,13989,332,456,8
2020/05/23,Ecuador,35828,974,3056,168
2020/05/23,Egypt,15786,783,707,11
2020/05/23,ElSalvador,1725,85,33,1
2020/05/23,EquatorialGuinea,960,0,11,0
2020/05/23,Eritrea,39,0,0,0
2020/05/23,Estonia,1807,7,64,0
2020/05/23,Eswatini,225,5,2,0
2020/05/23,Ethiopia,433,34,5,0
2020/05/23,FalklandIslands(Malvinas),13,0,0,0
2020/05/23,FaroeIslands,187,0,0,0
2020/05/23,Fiji,18,0,0,0
2020/05/23,Finland,6537,44,306,0
2020/05/23,France,141949,359,28238,74
2020/05/23,FrenchGuiana,249,12,1,0
2020/05/23,FrenchPolynesia,89,29,0,0
2020/05/23,Gabon,1728,161,12,0
2020/05/23,Gambia,25,1,1,0
2020/05/23,Georgia,723,0,12,0
2020/05/23,Germany,177850,638,8216,42
2020/05/23,Ghana,6486,217,31,0
2020/05/23,Gibraltar,151,2,0,0
2020/05/23,Greece,2873,20,169,1
2020/05/23,Greenland,11,0,0,0
2020/05/23,Grenada,22,0,0,0
2020/05/23,Guadeloupe,155,0,13,0
2020/05/23,Guam,160,0,5,0
2020/05/23,Guatemala,2512,247,48,3
2020/05/23,Guernsey,252,0,13,0
2020/05/23,Guinea,3114,47,19,0
2020/05/23,Guinea-Bissau,1114,5,6,0
2020/05/23,Guyana,127,2,10,0
2020/05/23,Haiti,734,71,25,3
2020/05/23,HolySee,12,0,0,0
2020/05/23,Honduras,3204,104,156,5
2020/05/23,Hungary,3713,35,482,6
2020/05/23,Iceland,1803,0,10,0
2020/05/23,India,125101,6654,3720,137
2020/05/23,Indonesia,20796,634,1326,48
2020/05/23,Iran(IslamicRepublicof),7300,51,131652,2311
2020/05/23,Iraq,3964,87,147,7
2020/05/23,Ireland,24506,115,1592,9
2020/05/23,IsleofMan,336,0,24,0
2020/05/23,Israel,16690,0,279,0
2020/05/23,Jamaica,534,5,9,0
2020/05/23,Japan,16536,23,808,12
2020/05/23,Jersey,306,0,29,0
2020/05/23,Jordan,700,16,9,0
2020/05/23,Kazakhstan,7919,322,35,0
2020/05/23,Kenya,1161,52,50,0
2020/05/23,Kosovo,1004,1,29,0
2020/05/23,Kuwait,19564,955,138,9
2020/05/23,Kyrgyzstan,1365,15,14,0
2020/05/23,LaoPeople'sDemocraticRepublic,19,0,0,0
2020/05/23,Latvia,1030,5,22,0
2020/05/23,Lebanon,1086,62,26,0
2020/05/23,Lesotho,2,1,0,0
2020/05/23,Liberia,249,9,24,1
2020/05/23,Libya,72,1,3,0
2020/05/23,Liechtenstein,83,0,1,0
2020/05/23,Lithuania,1604,10,61,0
2020/05/23,Luxembourg,3981,1,109,0
2020/05/23,Madagascar,448,43,2,0
2020/05/23,Malawi,82,10,3,0
2020/05/23,Malaysia,7137,78,115,1
2020/05/23,Maldives,1274,58,4,0
2020/05/23,Mali,969,38,62,7
2020/05/23,Malta,600,1,6,0
2020/05/23,Martinique,197,5,14,0
2020/05/23,Mauritania,173,0,5,0
2020/05/23,Mauritius,332,0,10,0
2020/05/23,Mayotte,1521,27,19,0
2020/05/23,Mexico,59567,2973,6510,420
2020/05/23,Monaco,96,0,1,0
2020/05/23,Mongolia,141,1,0,0
2020/05/23,Montenegro,324,0,9,0
2020/05/23,Montserrat,11,0,1,0
2020/05/23,Morocco,7332,121,197,1
2020/05/23,Mozambique,164,2,0,0
2020/05/23,Myanmar,201,2,6,0
2020/05/23,Namibia,19,1,0,0
2020/05/23,Nepal,548,61,3,0
2020/05/23,Netherlands,44888,188,5788,13
2020/05/23,NewZealand,1154,0,21,0
2020/05/23,Nicaragua,279,0,17,0
2020/05/23,Niger,937,13,60,0
2020/05/23,Nigeria,7261,245,221,10
2020/05/23,NorthMacedonia,1921,23,112,1
2020/05/23,Norway,8309,41,235,1
2020/05/23,Oman,6794,424,34,2
2020/05/23,Pakistan,1101,34,52437,1743
2020/05/23,Panama,10116,139,291,4
2020/05/23,PapuaNewGuinea,8,0,0,0
2020/05/23,Paraguay,838,2,11,0
2020/05/23,Peru,108769,4749,3148,124
2020/05/23,Philippines,13597,163,857,11
2020/05/23,Poland,20619,476,982,10
2020/05/23,Portugal,30200,288,1289,12
2020/05/23,PuertoRico,0,3030,117,126
2020/05/23,Qatar,19,2,40481,1830
2020/05/23,RepublicofKorea,11165,23,266,2
2020/05/23,RepublicofMoldova,6847,143,238,5
2020/05/23,Romania,17712,127,1159,8
2020/05/23,RussianFederation,335882,9434,3388,139
2020/05/23,Rwanda,321,1,0,0
2020/05/23,Réunion,449,0,1,0
2020/05/23,SaintBarthélemy,6,0,0,0
2020/05/23,SaintKittsandNevis,15,0,0,0
2020/05/23,SaintLucia,18,0,0,0
2020/05/23,SaintMartin,39,0,3,0
2020/05/23,SaintPierreandMiquelon,1,0,0,0
2020/05/23,SaintVincentandtheGrenadines,18,0,0,0
2020/05/23,SanMarino,672,0,41,0
2020/05/23,SaudiArabia,364,13,67719,2642
2020/05/23,Senegal,2909,94,33,0
2020/05/23,Serbia,11024,105,237,0
2020/05/23,Seychelles,11,0,0,0
2020/05/23,SierraLeone,606,21,38,3
2020/05/23,Singapore,30426,614,23,0
2020/05/23,SintMaarten,78,0,15,0
2020/05/23,Slovakia,1503,1,28,0
2020/05/23,Slovenia,1478,10,106,0
2020/05/23,Somalia,1594,0,61,0
2020/05/23,SouthAfrica,20125,988,397,28
2020/05/23,SouthSudan,473,0,5,-1
2020/05/23,Spain,234824,1787,28628,688
2020/05/23,SriLanka,1068,13,9,0
2020/05/23,Sudan,3378,240,137,0
2020/05/23,Suriname,11,0,1,0
2020/05/23,Sweden,32809,637,3925,54
2020/05/23,Switzerland,30624,13,1637,0
2020/05/23,SyrianArabRepublic,59,1,4,1
2020/05/23,SãoToméandPríncipe,165,0,8,0
2020/05/23,Tajikistan,2551,201,44,0
2020/05/23,Thailand,3040,3,56,0
2020/05/23,TheUnitedKingdom,254199,3287,36393,351
2020/05/23,Timor-Leste,24,0,0,0
2020/05/23,Togo,363,9,12,0
2020/05/23,TrinidadandTobago,116,0,8,0
2020/05/23,Tunisia,1048,2,47,0
2020/05/23,Turkey,154500,952,4276,27
2020/05/23,TurksandCaicosIslands,12,0,1,0
2020/05/23,Uganda,274,10,0,0
2020/05/23,Ukraine,20580,432,605,17
2020/05/23,UnitedArabEmirates,27892,994,241,4
2020/05/23,UnitedRepublicofTanzania,509,0,21,0
2020/05/23,UnitedStatesVirginIslands,69,0,6,0
2020/05/23,UnitedStatesofAmerica,1547973,22787,92923,1396
2020/05/23,Uruguay,749,3,20,0
2020/05/23,Uzbekistan,3078,72,13,0
2020/05/23,Venezuela(BolivarianRepublicof),882,58,10,0
2020/05/23,VietNam,324,0,0,0
2020/05/23,Yemen,209,12,34,1
2020/05/23,Zambia,920,54,7,0
2020/05/23,Zimbabwe,51,0,4,0
2020/05/23,occupiedPalestinianterritory,602,-6,4,0
2020/05/24,Afghanistan,10582,716,218,7
2020/05/24,Albania,989,8,32,1
2020/05/24,Algeria,8113,195,592,10
2020/05/24,Andorra,763,1,51,0
2020/05/24,Angola,60,0,3,0
2020/05/24,Anguilla,3,0,0,0
2020/05/24,AntiguaandBarbuda,25,0,3,0
2020/05/24,Argentina,10649,718,439,20
2020/05/24,Armenia,6661,359,81,4
2020/05/24,Aruba,101,0,3,0
2020/05/24,Australia,7106,11,102,1
2020/05/24,Austria,16407,46,639,4
2020/05/24,Azerbaijan,3982,127,49,3
